Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Saudi Arabia,SAU,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0.00036808,0.000352092,0.000320712
Saudi Arabia,SAU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,6764.374759,6301.293308,6871.87117,6394.941937,6905.84344
Saudi Arabia,SAU,Forest area (% of land area),AG.LND.FRST.ZS,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135
Saudi Arabia,SAU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,99.99677609,99.20369244,99.51085197,99.5705625,99.92801862
Saudi Arabia,SAU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.084,82.302,82.52,82.74,82.96
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,27421468,28267591,29154906,30052058,30916603
Senegal,SEN,CO2 emissions (kt),EN.ATM.CO2E.KT,7030,7570,7460,8010,8570
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,56.5,56.5,56.5,57,61
Senegal,SEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.12481172,46.56417182,46.56417182,46.06035423,46.08113021
Senegal,SEN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0,3.375780551,4.578831768,4.47306,3.578448
Senegal,SEN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.475314486,0.459692064,0.520060806,0.626300363,0.609516756
Senegal,SEN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,202.8688271,203.777651,215.4903861,215.3466562,229.3516495
Senegal,SEN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,86.37841352,86.03617899,86.72463768,87.78433024,87.77927322
Senegal,SEN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.503250975,2.538876547,1.420289855,1.769165965,1.776581427
Senegal,SEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,302.1930735,311.2629197,300.3242802,269.3103661,279.2104123
Senegal,SEN,Forest area (% of land area),AG.LND.FRST.ZS,43.98358697,43.77582714,43.56806731,43.36030748,43.15254765
Senegal,SEN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,46.08066251,47.4972165,45.7736917,52.17270771,53.90911721
Senegal,SEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.773,44.188,44.603,45.019,45.436
Senegal,SEN,"Population, total",SP.POP.TOTL,12678143,13033814,13401990,13782429,14174740
Serbia,SRB,CO2 emissions (kt),EN.ATM.CO2E.KT,46660,50810,45450,46150,38720
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.71839905,100,100,99.91999817,99.66079712
Serbia,SRB,Agricultural land (% of land area),AG.LND.AGRI.ZS,40.26526412,40.34072719,39.59067002,39.91767665,40.09147039
Serbia,SRB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2.133,2.234,1.45,1.451004,2.748
Serbia,SRB,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,4.859941176,3.429003345,4.169129755,4.076513905,5.654914974
Serbia,SRB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4358.812174,4489.57085,4386.534552,4444.222971,4271.744667
Serbia,SRB,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,68.22542287,77.20650116,74.30814741,73.93122084,67.00651797
Serbia,SRB,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0.016587874,0.053534555,0.086706931
Serbia,SRB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2141.055205,2237.461224,2020.395115,2080.972545,1859.428888
Serbia,SRB,Forest area (% of land area),AG.LND.FRST.ZS,31.01989481,31.03482735,31.04975989,31.06469243,31.07962497
Serbia,SRB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,86.9419507,89.07430958,87.08940817,88.48592488,83.87126164
Serbia,SRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.993,55.215,55.356,55.469,55.583
Serbia,SRB,"Population, total",SP.POP.TOTL,7291436,7234099,7199077,7164132,7130576
Singapore,SGP,CO2 emissions (kt),EN.ATM.CO2E.KT,42410,44770,43690,43920,44460
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Singapore,SGP,Agricultural land (% of land area),AG.LND.AGRI.ZS,1.054131054,1.036931818,1.033994334,0.947666195,0.930888575
Singapore,SGP,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,7121.414679,7300.797048,6899.373161,6360.12415,6051.73592
Singapore,SGP,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.186691987,0.187056641,0.198670671,0.198830885,0.192789212
Singapore,SGP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,8679.99335,8651.755275,8673.985216,8680.606361,8844.687593
Singapore,SGP,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,97.40085095,97.36190186,97.31110685,97.13565011,97.06156339
Singapore,SGP,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.305085867,1.327741319,1.358284899,1.546832329,1.662616444
Singapore,SGP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5006.620992,5069.171794,4898.330465,4880.40607,5121.804318
Singapore,SGP,Forest area (% of land area),AG.LND.FRST.ZS,25.27119658,24.83892045,24.40906516,24.0155587,23.58984485
Singapore,SGP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,97.68803286,97.70145037,96.3290894,94.00615626,90.57887358
Singapore,SGP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100
Singapore,SGP,"Population, total",SP.POP.TOTL,5076732,5183688,5312437,5399162,5469724
Slovak Republic,SVK,CO2 emissions (kt),EN.ATM.CO2E.KT,35450,34130,32370,32940,30450
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Slovak Republic,SVK,Agricultural land (% of land area),AG.LND.AGRI.ZS,40.43791978,40.12851439,40.08068541,39.37364831,39.29700499
Slovak Republic,SVK,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0,0,0,0,0
Slovak Republic,SVK,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,24.03662312,25.55051808,26.85062183,27.16427687,28.29793045
Slovak Republic,SVK,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5201.404897,5347.526223,5137.789018,5202.467288,5137.073835
Slovak Republic,SVK,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,25.0728226,27.48161765,25.64600395,22.26274812,19.43789598
Slovak Republic,SVK,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.494174192,4.316317873,4.839734538,5.278108999,7.440695447
Slovak Republic,SVK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3306.805544,3213.949767,3080.725034,3130.926574,2943.18916
Slovak Republic,SVK,Forest area (% of land area),AG.LND.FRST.ZS,39.88085089,39.8993096,39.91528032,39.93125104,39.95386855
Slovak Republic,SVK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,70.23777339,68.51136317,66.83286849,66.42439974,63.94609543
Slovak Republic,SVK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.685,54.42,54.28,54.14,54
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5391428,5398384,5407579,5413393,5418649
Slovenia,SVN,CO2 emissions (kt),EN.ATM.CO2E.KT,15810,15730,15170,14600,13170
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Slovenia,SVN,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.96663391,30.80561898,30.36826717,30.29841112,30.52830189
Slovenia,SVN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1.533,1.606,1.126,0.988,1.098
Slovenia,SVN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,24.65658422,26.19567308,25.31158256,25.90977649,31.8626373
Slovenia,SVN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,6510.841884,6753.073664,6718.975052,6779.280887,6727.999302
Slovenia,SVN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,35.95201476,36.51900723,36.56418832,34.10715415,24.32558411
Slovenia,SVN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.4211012,1.998114986,2.76562902,3.042570688,3.023946862
Slovenia,SVN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3579.072461,3567.983036,3424.040145,3330.990076,3236.236045
Slovenia,SVN,Forest area (% of land area),AG.LND.FRST.ZS,61.89752906,61.90807108,61.91892066,61.94637537,61.95630586
Slovenia,SVN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,66.67921436,64.93527416,65.082019,63.74931631,59.66320668
Slovenia,SVN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.658,52.883,53.108,53.332,53.557
Slovenia,SVN,"Population, total",SP.POP.TOTL,2048583,2052843,2057159,2059953,2061980
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,425110,409120,426710,436870,447980
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.90000153,83.59999847,85.30000305,85.19999695,85.90000153
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,79.87123791,79.44505354,79.41785028,79.41785028,79.41785028
South Africa,ZAF,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1025.562,1072.91478,1174.666806,1122.986468,1042.736264
South Africa,ZAF,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.373676033,2.643181357,2.354825509,2.768740468,2.664953568
South Africa,ZAF,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4542.596206,4566.323754,4366.030489,4285.645767,4198.04612
South Africa,ZAF,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,94.33738038,93.88001972,94.70760612,93.81970994,93.17756372
South Africa,ZAF,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.124684393,0.125974666,0.130240513,0.151268602,0.902309286
South Africa,ZAF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2768.094507,2716.681173,2636.684726,2602.845598,2695.505776
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,14.3551509,14.32514488,14.29513886,14.26513284,14.23512682
South Africa,ZAF,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,87.46124141,87.03964201,87.15523381,86.57530458,86.79143169
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.218,62.746,63.272,63.793,64.312
South Africa,ZAF,"Population, total",SP.POP.TOTL,51216967,52003759,52832659,53687125,54544184
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,273250,274400,269270,242800,240960
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.08889822,54.04096983,53.86137822,53.44395354,53.13368385
Spain,ESP,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1235.864885,1313.293168,1131.85052,957.9977542,962.636446
Spain,ESP,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,18.37506615,17.38913528,18.74941434,20.81275664,21.60049599
Spain,ESP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5706.563063,5599.377374,5573.401182,5409.411338,5355.987006
Spain,ESP,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,46.17055511,49.84890218,49.20018235,40.01883139,38.80319623
Spain,ESP,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,18.59479753,19.52677741,22.5952739,26.48510366,25.85934119
Spain,ESP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2742.877182,2689.684337,2683.367935,2512.105919,2464.641291
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,37.0899382,37.10192046,37.07977849,37.08211351,37.08444853
Spain,ESP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,76.00086331,76.50008869,75.0081484,72.55135063,71.53112185
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.442,78.673,78.902,79.133,79.366
Spain,ESP,"Population, total",SP.POP.TOTL,46576897,46742697,46773055,46620045,46480882
Sri Lanka,LKA,CO2 emissions (kt),EN.ATM.CO2E.KT,13070,15420,16830,14480,17600
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,85.30000305,87.76000214,87,90.19999695,92.66051483
Sri Lanka,LKA,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.77962048,43.53372668,42.89586988,43.69319088,43.69319088
Sri Lanka,LKA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,339.0489194,364.50263,405.42043,385.12,384.7086541
Sri Lanka,LKA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,4.295240304,3.335408032,2.312700773,5.399516361,3.43447352
Sri Lanka,LKA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,459.6841594,502.144864,524.3084455,525.7226136,531.0905766
Sri Lanka,LKA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,46.88454773,59.1525133,70.75875977,40.1230974,60.79768879
Sri Lanka,LKA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.953615406,1.226625493,1.579699185,2.337187058,2.672337694
Sri Lanka,LKA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,480.771837,512.6784837,551.0207099,487.3784309,515.5110213
Sri Lanka,LKA,Forest area (% of land area),AG.LND.FRST.ZS,33.5452081,33.62557806,33.70594801,33.78631797,33.86668793
Sri Lanka,LKA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,43.08771554,48.84018447,47.31202305,45.87418024,50.54557398
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.226,18.211,18.196,18.198,18.218
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,20261738,20398496,20425000,20585000,20778000
Suriname,SUR,CO2 emissions (kt),EN.ATM.CO2E.KT,1740,1950,2440,2290,2640
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.1975174,94.41093445,94.36734009,94.34358215,94.33763123
Suriname,SUR,Agricultural land (% of land area),AG.LND.AGRI.ZS,0.501923077,0.512820513,0.469230769,0.533333333,0.565384615
Suriname,SUR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,24.107,23.23254845,24.84681404,30.471996,28.947996
Suriname,SUR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,13.02605931,13.00115958,12.29094806,14.53422473,15.18762473
Suriname,SUR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2980.386524,3316.659722,3314.568025,3630.583141,3596.745217
Suriname,SUR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,29.81438515,39.3644285,36.76470588,40.06410256,37.66055046
Suriname,SUR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0
Suriname,SUR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1355.643079,1305.553116,1440.39967,1264.239578,1247.311478
Suriname,SUR,Forest area (% of land area),AG.LND.FRST.ZS,98.07602564,98.01424359,97.95246154,97.89067949,97.82889744
Suriname,SUR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,79.41492194,79.29074198,80.30943598,76.88419915,76.25349582
Suriname,SUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.344,66.276,66.208,66.14,66.089
Suriname,SUR,"Population, total",SP.POP.TOTL,529126,535177,541247,547295,553278
Sweden,SWE,CO2 emissions (kt),EN.ATM.CO2E.KT,48130,44590,42150,40550,39100
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Sweden,SWE,Agricultural land (% of land area),AG.LND.AGRI.ZS,7.518155676,7.47185261,7.484165562,7.482447096,7.445680194
Sweden,SWE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,142,142,142,142,142
Sweden,SWE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,41.42687735,43.40529341,46.00053655,46.77121858,47.47232153
Sweden,SWE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,14934.32696,14030.16315,14289.59509,13870.38991,13480.14822
Sweden,SWE,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,4.430823117,2.529050807,1.525511308,1.544785044,1.039373771
Sweden,SWE,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,10.57725987,11.73013697,11.64291379,13.93639197,14.31222892
Sweden,SWE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5427.925046,5274.643613,5269.485998,5146.53359,4966.435921
Sweden,SWE,Forest area (% of land area),AG.LND.FRST.ZS,68.41399815,68.36866988,68.82653312,68.78087102,68.74027154
Sweden,SWE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,34.4232514,34.21418705,30.99915578,30.01601561,29.77474727
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.056,85.297,85.62,85.936,86.247
Sweden,SWE,"Population, total",SP.POP.TOTL,9378126,9449213,9519374,9600379,9696110
Switzerland,CHE,CO2 emissions (kt),EN.ATM.CO2E.KT,45210,41190,42470,43480,39730
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Switzerland,CHE,Agricultural land (% of land area),AG.LND.AGRI.ZS,38.83490232,38.7589837,38.68559571,38.58891335,38.51358184
Switzerland,CHE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1282.496418,1354.590823,1371.470116,1444.374258,1508.892548
Switzerland,CHE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,39.43492773,40.2837738,39.90440224,38.86709123,42.42282415
Switzerland,CHE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,8174.408162,7928.19067,7886.094306,7807.058815,7520.166025
Switzerland,CHE,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,1.659298734,1.621931052,1.423539771,1.185972061,0.80311546
Switzerland,CHE,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.134681766,2.588729169,2.826533607,3.226135041,3.7573821
Switzerland,CHE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3347.618356,3205.328271,3202.834337,3304.115438,3059.936749
Switzerland,CHE,Forest area (% of land area),AG.LND.FRST.ZS,31.24607754,31.33308027,31.420083,31.50708574,31.59408847
Switzerland,CHE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,51.55355017,50.38877908,50.91662817,52.10555859,48.74185988
Switzerland,CHE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.607,73.631,73.653,73.674,73.696
Switzerland,CHE,"Population, total",SP.POP.TOTL,7824909,7912398,7996861,8089346,8188649
Syrian Arab Republic,SYR,CO2 emissions (kt),EN.ATM.CO2E.KT,59700,55920,45990,30530,27070
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.69999695,91.51472473,90.79319,90.1493988,89.97549438
Syrian Arab Republic,SYR,Agricultural land (% of land area),AG.LND.AGRI.ZS,75.73925829,75.77737842,75.81005282,75.81005282,75.81005282
Syrian Arab Republic,SYR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,4.6709182,6.460727953,4.663391658,1.517388,1.517388
Syrian Arab Republic,SYR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.746234795,1.029188125,1.359715554,1.607680191,1.350828722
Syrian Arab Republic,SYR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1823.61265,1672.768766,1363.921404,1068.87843,974.5754718
Syrian Arab Republic,SYR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,94.41535777,92.15719064,90.77199384,87.96823614,88.89258081
Syrian Arab Republic,SYR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0
Syrian Arab Republic,SYR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1013.916275,943.5588418,726.3288791,594.3576478,577.3387233
Syrian Arab Republic,SYR,Forest area (% of land area),AG.LND.FRST.ZS,2.679736427,2.712410826,2.745085226,2.777759625,2.810434025
Syrian Arab Republic,SYR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,99.08168246,98.33269084,98.33269084,98.12460862,97.79178143
Syrian Arab Republic,SYR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.6,54.58,53.555,52.529,51.5
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,21362541,21081814,20438861,19578466,18710711
Tajikistan,TJK,CO2 emissions (kt),EN.ATM.CO2E.KT,2420,2540,2990,3160,4470
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.67150116,98.71685791,99.09999847,98.86354828,98.9646225
Tajikistan,TJK,Agricultural land (% of land area),AG.LND.AGRI.ZS,33.978994,33.95827379,33.93112318,33.91111746,34.16554984
Tajikistan,TJK,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.983571745,1.501026585,1.64424342,0.4757,2.954004
Tajikistan,TJK,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,55.57672106,53.80628034,50.02278706,44.47588787,37.48194947
Tajikistan,TJK,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1893.217536,1811.235768,1761.0521,1692.725684,1499.485994
Tajikistan,TJK,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,0.212960146,0.234018968,0.435960881,0.257084429,0.971345313
Tajikistan,TJK,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0
Tajikistan,TJK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,289.072969,283.4932141,298.0086701,322.7363966,339.8523512
Tajikistan,TJK,Forest area (% of land area),AG.LND.FRST.ZS,2.929408402,2.946270363,2.963132324,2.979994284,3.022206851
Tajikistan,TJK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,34.60580974,36.25452584,42.33052238,33.94033873,45.98414186
Tajikistan,TJK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.52,26.521,26.545,26.589,26.655
Tajikistan,TJK,"Population, total",SP.POP.TOTL,7527397,7697507,7874838,8059782,8252828
Tanzania,TZA,CO2 emissions (kt),EN.ATM.CO2E.KT,6910,8160,9870,10810,10720
Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,14.80000019,14.19999981,15.30000019,16.39999962,23.5
Tanzania,TZA,Agricultural land (% of land area),AG.LND.AGRI.ZS,42.27816663,43.23775119,44.45020772,44.76179725,44.76179725
Tanzania,TZA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1.249246,1.17475174,1.627987307,0.003641454,0.564368726
Tanzania,TZA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.875159011,0.619066704,0.525712393,0.505786033,0.723885118
Tanzania,TZA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,96.62536859,87.337258,97.80453473,100.2410488,103.681778
Tanzania,TZA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,48.3124763,60.20027489,67.81177313,70.49318297,57.7102428
Tanzania,TZA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.474023512,0.667582957,0.57255323,0.605958593,0.643190224
Tanzania,TZA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,465.9294215,478.2334709,492.6612701,495.420696,497.0693585
Tanzania,TZA,Forest area (% of land area),AG.LND.FRST.ZS,56.38971551,55.96975389,55.54979228,55.12983066,54.70986904
Tanzania,TZA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,10.61036898,12.58251877,14.90683811,14.88110912,14.38061695
Tanzania,TZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.114,28.798,29.493,30.196,30.904
Tanzania,TZA,"Population, total",SP.POP.TOTL,44346532,45673520,47053033,48483132,49960563
Thailand,THA,CO2 emissions (kt),EN.ATM.CO2E.KT,235520,234620,252070,262460,258660
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.69999695,99.35183716,99.10862732,99.44057465,99.46194458
Thailand,THA,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.2221809,41.2221809,42.78807571,43.27741784,43.27741784
Thailand,THA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2938.670392,2870.788883,2758.438836,2640.367634,2524.64667
Thailand,THA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.39558816,1.012273301,1.109230016,0.899895082,1.108075739
Thailand,THA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2307.804541,2283.748548,2443.615127,2514.758377,2538.795713
Thailand,THA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,94.39011547,91.9520998,91.60912927,91.72206998,91.48546525
Thailand,THA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.138889934,2.814905988,3.144179133,4.905027081,5.303908387
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1753.702491,1743.240681,1860.317246,1991.593088,1969.001201
Thailand,THA,Forest area (% of land area),AG.LND.FRST.ZS,39.29025818,39.28556049,39.28086281,39.27616512,39.27146744
Thailand,THA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,79.99305669,80.19388911,80.16213661,80.66699695,79.83902265
Thailand,THA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.856,44.698,45.445,46.193,46.943
Thailand,THA,"Population, total",SP.POP.TOTL,67195032,67518379,67835969,68144519,68438748
Togo,TGO,CO2 emissions (kt),EN.ATM.CO2E.KT,2630,2510,2230,1750,1590
Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,30.79174423,39.70000076,38.99806213,40.83136749,45.70000076
Togo,TGO,Agricultural land (% of land area),AG.LND.AGRI.ZS,67.38371024,67.38371024,70.78507079,70.2334988,70.2334988
Togo,TGO,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,53.24123668,53.43588611,53.71971651,32.362596,41.4737598
Togo,TGO,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1.200500796,2.09347444,2.254340509,2.157921008,2.406003709
Togo,TGO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,124.1109405,134.7799002,144.3796672,144.3623691,154.6652373
Togo,TGO,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,45.81005587,13.28125,15.31531532,18.27956989,13.79310345
